Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Final
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🖤Black-Heart;3;i*****3;2023-09-18;Ga sesuai ekspetasi hehe;0;0;0;1;0;1;1;0;1;Palsu
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: 🖤Black-3pcs🖤;2;ikimiaw;2023-06-04;Salah kirim produk;0;0;0;0;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;italatiana662;2023-09-27;cicinnya cepat buram;0;0;0;0;0;0;1;0;0;Asli
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: Punk-3pcs;1;jawa_sepatu;2023-03-23;gda paketnya wkwk;0;0;0;0;0;0;1;1;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;2;jayamakmur01._;2023-07-04;Cincinnya patah😶;0;0;0;0;0;0;1;0;1;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Gold-Cinta;2;js9c21y9z9;2023-06-05;yah gua gak bisa berharap lebih dwngan harga segitu tapj jelek banget padahal mau dikasihin keorang anjay;0;0;0;0;0;0;0;0;0;Asli
Waterproof Case HP kartun lucu Tas Handphone Tahan Anti Air Universal All Size Hp Warna Warni High Quality-BELL;Variasi: Beruang putih;1;k*****a;2023-11-20;penjual tidak amanah dan nipu. tidak bisa jualan dgn jujur dan baik. semua pesanan saya lengkap, KECUALI 2 items yaitu tali lanyard kurang 1pc, dan juga waterproof case beruang putih kurang 1pc. padahl saya juga tidak di kirim konfirmasi bahwa barang habis atau lain sbgainya. otomatis saya mengajukan pengembalian utk 2 items tersebut dong?? TIDAK DISETUJUI, dan berkali2 di tolak seller. sampai akhirnya saya  ikhlaskan saja Rp30.000 TERSEBUT. logikanya, kalau saya mau nipu, untuk apa saya hanya nipu Rp30.000???? kan percuma dan sia2 dan stgh2. mendingan sklian saya buat ga twrima semua barang. ini saya hanya ajukan pengembalian uang utk item yg ga saya diterima aja tdk disetujui. yasudah anggap aja buang sial. pas baca review tnyt sering pembeli jg tidak menerima barang. semoga Rp30.000 menjadi BERKAT aja atas BARANG YG TIDAK DIKIRIM itu. seller penipu;0;0;0;0;0;0;1;1;1;Palsu
IPHONE Casing Shell Space spiderman Spiderman Couple Iphone15 14 11 13 12 X XS Pro Max xr Mini xr 7 8 6 plus Hadiah Liburan Tidak Berubah Kuning shockproof Casing Hp Transparan-MJD;Variasi: Spider-Man,Konektor HP;1;k*****a;2023-11-20;penjual tidak amanah dan nipu. tidak bisa jualan dgn jujur dan baik. semua pesanan saya lengkap, KECUALI 2 items yaitu tali lanyard kurang 1pc, dan juga waterproof case beruang putih kurang 1pc. padahl saya juga tidak di kirim konfirmasi bahwa barang habis atau lain sbgainya. otomatis saya mengajukan pengembalian utk 2 items tersebut dong?? TIDAK DISETUJUI, dan berkali2 di tolak seller. sampai akhirnya saya  ikhlaskan saja Rp30.000 TERSEBUT. logikanya, kalau saya mau nipu, untuk apa saya hanya nipu Rp30.000???? kan percuma dan sia2 dan stgh2. mendingan sklian saya buat ga twrima semua barang. ini saya hanya ajukan pengembalian uang utk item yg ga saya diterima aja tdk disetujui. yasudah anggap aja buang sial. pas baca review tnyt sering pembeli jg tidak menerima barang. semoga Rp30.000 menjadi BERKAT aja atas BARANG YG TIDAK DIKIRIM itu. seller penipu;0;0;0;0;0;0;1;1;1;Palsu
Tali Lanyard Handphone Universal Portable Anti Hilang Bahan Metal Ponsel Anti-Lost Card Gasket Pengganti Dilepas Telepon Gantung Cord Nilon Patch Tether Pad Adjustable Gantungan HP Phone Holder-BELL;Variasi: Pink;1;k*****a;2023-11-20;penjual tidak amanah dan nipu. tidak bisa jualan dgn jujur dan baik. semua pesanan saya lengkap, KECUALI 2 items yaitu tali lanyard kurang 1pc, dan juga waterproof case beruang putih kurang 1pc. padahl saya juga tidak di kirim konfirmasi bahwa barang habis atau lain sbgainya. otomatis saya mengajukan pengembalian utk 2 items tersebut dong?? TIDAK DISETUJUI, dan berkali2 di tolak seller. sampai akhirnya saya  ikhlaskan saja Rp30.000 TERSEBUT. logikanya, kalau saya mau nipu, untuk apa saya hanya nipu Rp30.000???? kan percuma dan sia2 dan stgh2. mendingan sklian saya buat ga twrima semua barang. ini saya hanya ajukan pengembalian uang utk item yg ga saya diterima aja tdk disetujui. yasudah anggap aja buang sial. pas baca review tnyt sering pembeli jg tidak menerima barang. semoga Rp30.000 menjadi BERKAT aja atas BARANG YG TIDAK DIKIRIM itu. seller penipu.;0;0;0;0;0;0;1;1;1;Palsu
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Hijau;1;k*****a;2023-11-20;penjual tidak amanah dan nipu. tidak bisa jualan dgn jujur dan baik. semua pesanan saya lengkap, KECUALI 2 items yaitu tali lanyard kurang 1pc, dan juga waterproof case beruang putih kurang 1pc. padahl saya juga tidak di kirim konfirmasi bahwa barang habis atau lain sbgainya. otomatis saya mengajukan pengembalian utk 2 items tersebut dong?? TIDAK DISETUJUI, dan berkali2 di tolak seller. sampai akhirnya saya  ikhlaskan saja Rp30.000 TERSEBUT. logikanya, kalau saya mau nipu, untuk apa saya hanya nipu Rp30.000???? kan percuma dan sia2 dan stgh2. mendingan sklian saya buat ga twrima semua barang. ini saya hanya ajukan pengembalian uang utk item yg ga saya diterima aja tdk disetujui. yasudah anggap aja buang sial. pas baca review tnyt sering pembeli jg tidak menerima barang. semoga Rp30.000 menjadi BERKAT aja atas BARANG YG TIDAK DIKIRIM itu. seller penipu;0;0;0;0;0;0;1;1;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Silver;3;kurniasari1108;2023-03-31;Dikirim gold.. saya minta dibatalin malah ttp dikrim;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: silver-9;3;lennyajj812;2023-04-05;nice;0;1;1;1;1;1;1;0;0;Palsu
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;3;lesasoni;2023-10-01;Brang sesuai harga;0;0;0;1;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: silver-7;1;lindirappatanan;2023-11-04;Cuma ini saja yg ada cincinnya tidak ad;0;0;0;0;0;0;1;0;0;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Silver-Kupu-Kupu;3;lylenewang250;2023-08-31;cepet karatan;0;0;0;0;0;0;1;0;1;Asli
Tali Lanyard Manikmanik Fashion Rantai Telepon Universal Ins Cinta Hati Smiley Face Gaya Bohemia Untu-BELL;Variasi: Konektor HP;4;m*****6;2023-11-12;Terima kasih bonusnya... Terima kasih shopee, seller dan kurir...;0;0;0;1;1;1;0;1;1;Palsu
Tali Lanyard Handphone Universal Portable Anti Hilang Bahan Metal Ponsel Anti-Lost Card Gasket Pengganti Dilepas Telepon Gantung Cord Nilon Patch Tether Pad Adjustable Gantungan HP Phone Holder-BELL;Variasi: Pink;1;m*****p;2023-11-19;Pengiriman lama banget. Lama banget gak diserahkan ke kurir.  Seller respon lambat, gak kooperatif;0;0;0;0;0;0;0;1;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;mamahsakinah1234;2023-07-01;bagus;1;1;1;1;1;0;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: silver-10;1;marskyy0918;2023-06-05;Cincinnya gede bgt asli dh gepeng juga bentukannya bukan kaya cincin;0;0;0;0;0;0;0;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;4;maudy23122015;2023-07-24;biasaa aj;0;0;0;1;1;1;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🌼Gold-bunga;3;maydjisamsu;2023-05-29;Lumayan juga sih dgn harga segitu;0;0;0;0;0;0;1;0;1;Asli
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: 💕J14-2pcs💕;2;mayyasah.n.a;2023-06-01;yg satu putus tali nya yg satu kayak ga rata;0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;2;melysafitri499;2023-07-11;kw pol;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice;4;mirnana442;2023-10-13;Yang gold kurang besar kalo yang silver pas tapi yang gold nya kekecilan di jari aku😭😭;0;0;0;0;0;0;0;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;2;mishelcantikkkdanmanis;2023-07-13;Yg di beli apa yg dtng apa  haduhhhh;0;0;0;0;0;0;1;0;0;Asli
Kalung Rantai Klavikula Pendek Multilayer Aksen Mutiara Ganda Untuk Hadiah Ulang Tahun Wanita-BELL;Variasi: silver;1;n*****6;2023-10-17;kalung ini tidak ada di dalam paket  saya tetapi yg ada malah gelang;0;0;0;0;0;0;0;0;1;Asli
Cincin Katak Plastik Bahan Warna-Warni Lucu korea Fashion Sederhana Gaya Untuk Pria Dan Wanita-BELL;Variasi: Lemon🍋;4;n*****o;2023-07-13;lucu walaupun agak kekecilan dan lumayan lama tapi puas next order lagi;0;0;0;0;0;0;0;0;0;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Gold-Bulan;4;n221r07z_f;2023-07-21;cepet menghitam;0;0;0;0;0;0;1;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Merah Jambu;3;nabillamthia;2023-12-12;Bunga langsung patah;0;0;0;0;0;0;1;1;1;Palsu
Casing Pelindung Earphone Transparan Motif bunga berwarna soft Silikon case Untuk airpods 1 2 3 Pro-BELL;Variasi: Airpods-3;1;nabillamthia;2023-12-12;Beli case earphone malah dikirim pelindung air buat hp yang harganya beda, udah nunggu lama banget malah salah barang hadeh;0;0;0;0;0;0;0;1;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Silver;3;nafilareva;2023-06-03;bagus tapi kekecilan;0;0;0;0;0;0;1;0;1;Asli
Jepit Rambut Mutiara Gaya Vintage Untuk Hiasan Kepala-BELL;Variasi: Love;2;nanaanastasya452;2023-10-19;kecil;0;0;0;0;0;0;1;1;1;Palsu
1 PCS Acak Cover Pelindung Kabel Data / Charger Usb Bentuk Kartun Hewan Bahan Silikon-BELL;Variasi: Band Fastener Topeng;1;nanaanastasya452;2023-10-19;Tidak dikirim;0;0;0;0;0;0;1;1;1;Palsu
Kabel Data / Charger Lightning Universal Fast Charging Panjang 1m 2m Untuk Iphone-BELL;Variasi: Band Fastener Topeng;1;nanaanastasya452;2023-10-19;tidak dikirim;0;0;0;0;0;0;1;1;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Silver;1;nanabini_naruto07;2023-08-07;saya sarankan tidak usah beli di toko ini, saya di tipu demi Allah ga ridho saya 3 barang saya beli di kirim rongsokan;0;0;0;0;0;0;0;1;1;Asli
Cincin Katak Plastik Bahan Warna-Warni Lucu korea Fashion Sederhana Gaya Untuk Pria Dan Wanita-BELL;Variasi: Black-busur🎀;1;nindyaaisy;2023-03-13;gak sesuai pesen dua variasi yang satu pita.yang satu panda dikirim pita semua kecewa.banget sekali aja.beli.disini;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Silver;3;ntu_xerdst;2023-06-20;Pengirimannya lama bngtttttttt;0;0;0;1;1;1;1;0;1;Palsu
TEMPERED GLASS HD IPHONE SUPERFIT AUTOFIT MAGIC CLEAR &  ANTI GORES -BELL;Variasi: HD-11/xr;1;o*****2;2023-11-28;Tg pecah, pengiriman tidak disertai bublewarp jadi tidak aman. Harga TG nya 10rb, emang bublewarp semahal itu?;0;0;0;0;0;0;0;0;0;Asli
Iphone Case Cangkang lunak bunga kelinci Kompatibel iPhone 14xr 13 11 12 Pro Max8 7 6 6S Plus X Xs Max SE 13 12 11 TPU Soft Transparan Phone Cover Casing-BELL;Variasi: A,iPhone XR;3;okkyriyana22;2023-11-28;Ok;0;0;0;1;1;1;1;1;1;Palsu
Tali Lanyard Manikmanik Fashion Rantai Telepon Universal Ins Cinta Hati Smiley Face Gaya Bohemia Untu-BELL;Variasi: 015;3;okkyriyana22;2023-11-28;Ringkih;0;0;0;0;0;0;1;1;1;Palsu
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Angle-wings-Sliver;1;putrisusilowati03;2023-05-19;Salah kirim, mls bgt udah nunggu lama yg dikirim salah. Kalo ga ada chat dong. Mentang-mentang murah seenaknya asal kirim gitu?;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;1;qailahsyifasaffanah;2023-06-20;udh patah lama lagi dateng nya;0;0;0;0;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: gold-10;1;rachmaniarizmamelati;2023-07-30;Ukuran terlalu besar di jari;0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;4;raenzanimaykenzie;2023-10-23;Saya kira jam cincin beneran ternya mainan,yah sudahlah gpp,terimakasih paket sudah sampai terimakasih juga pak kurir shopee;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🌼Gold-bunga;2;raininanaa;2023-07-05;Yg Dateng cuma 3;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Silver;2;rasdibinsanwirja;2023-05-05;tidak mirip dengan gambar dan sedikit berkarat;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💛Silver-1;3;renianggraeni877;2023-07-20;Kurang bagus;0;0;0;1;1;0;1;0;1;Palsu
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Beruang-M-Gold;3;ririthulips;2023-09-17;Lumayan;0;0;1;1;1;0;1;0;1;Palsu
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Ungu;3;riwahyati;2023-12-10;Sesuai dgn gambar;1;0;0;0;0;0;1;0;1;Asli
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: Bintang-Silver-3pcs;3;rmdhnnnnn;2023-06-07;itu terlalu kecil trus tipis;0;0;0;0;0;0;1;0;1;Asli
DESIGN SUPER PRESISI / 1 Set Case Cover Pelindung Kepala Charger iPhone 18/20 W dan Pelindung Kabel Charger iPhone-BELL;Variasi: Konektor HP;1;s*****l;2023-12-09;gaada dpt sma skali;0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;4;s6b9837id8;2023-07-26;ok 👍👍⭐⭐⭐;0;0;0;1;1;1;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice;2;sairinirin680;2023-05-08;Ga muat di tangan ka pdhl udh nunggu lama bngt😓;0;0;0;0;0;0;1;0;0;Asli
Fashion Zirkon Kalung Wanita Korea Liontin Emas Anti Karat Wanita Aksesoris Hadiah-BELL;Variasi: Silver;1;salamahino;2023-10-12;Patah bagian tengah nya ga BS di pakai;0;0;0;0;0;0;1;0;0;Asli
Cincin Katak Plastik Bahan Warna-Warni Lucu korea Fashion Sederhana Gaya Untuk Pria Dan Wanita-BELL;Variasi: transparan-Pink-7🐸;1;sanhusen;2023-05-12;Mesen beruang yang Dateng pita Lain kali di perhatikan lagi kalo packing;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Silver;2;santiesetiarna;2023-01-30;Agak kecewa aku pesen 3 yg datang cuma 2,tapi gpp lah barang nya bagus;0;0;0;0;0;0;0;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: gold-7;2;sitiamra993;2023-10-20;bagus cm terlalu besar untuk saya;0;0;0;0;0;0;1;0;1;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Silver-Kupu-Kupu;1;srihayanti737;2023-06-11;Bagus banget. Kurir nya juga ramah arigato><;0;1;1;0;1;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤎silver;1;sukmadimadi177;2023-04-16;baru d sentuh udah patah😬;0;0;0;0;0;0;1;1;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Silver;1;sukmadimadi177;2023-04-16;biar bintang yg bicara;0;0;0;1;1;1;1;1;1;Palsu
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;4;susiany_dewi.123;2023-07-25;Cincin ada arloji nya tp itu bs di stell ga yaa…. Jam nya tdk bs distel…???;0;0;0;0;0;0;0;0;0;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Silver-Kupu-Kupu;1;syifa_sukun;2023-05-27;sakit di leher;0;0;0;0;0;0;1;1;1;Palsu
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Silver-Kupu-Kupu;1;syifa_sukun;2023-05-27;sakit di leher;0;0;0;0;0;0;1;1;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Gold;1;t25vciyv61;2023-01-10;Cincinya pas sampai patah;0;0;0;0;0;0;1;0;1;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Ungu;3;tegikuk_;2023-12-12;Baru bgt pake yg satu bunganya copot :(;0;0;0;0;0;0;1;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Hijau;3;tridamenate;2023-11-15;Barang bagus si tapi kok lain di pesan lain yang di kirim aneh bgt;0;0;0;0;0;0;0;0;0;Asli
Kabel Data / Charger Lightning Universal Fast Charging Panjang 1m 2m Untuk Iphone-BELL;Variasi: Band Fastener Topeng;3;umai3.3.28;2023-12-24;Good ok!;0;0;1;1;1;0;1;1;0;Palsu
1 PCS Acak Cover Pelindung Kabel Data / Charger Usb Bentuk Kartun Hewan Bahan Silikon-BELL;Variasi: Band Fastener Topeng;3;umai3.3.28;2023-12-24;Good!;0;0;1;1;1;1;1;1;1;Palsu
Gelang Desain Bintang Aksen Berlian Bahan Metal Warna Emas Untuk Wanita-BELL;Variasi: Silver;3;verinakiranadewi;2023-05-06;beli 4 produk disini, gelang 2 cincin 1 kalung 1, dan yg dateng cuma 1 gelang ini doang. trus mau protes juga aku lupa ngevideo unboxing nya. saran aja buat toko ini, jgn teledor ya, aku jg gabakal teledor lagi asal unboxing aja;0;0;0;0;0;0;0;0;1;Asli
1 PCS Acak Cover Pelindung Kabel Data / Charger Usb Bentuk Kartun Hewan Bahan Silikon-BELL;Variasi: Acak（1pcs）;4;vhaeda;2023-11-25;lucu banget ka;0;0;0;1;0;0;1;0;0;Asli
Karet Penahan Karet Pengganjal Ganjal Pintu Door Stopper / Karet Penahan Pintu Dari Tiupan Angin-BELL;Variasi: White;1;vvera0611;2023-02-24;barangnya tdk dikirim;0;0;0;0;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Silver;1;warsihasih754;2023-03-02;Cincin mainan dan Pesan nya warna silver Dateng nya warna gold;0;0;0;0;0;0;0;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Gold;3;wugx7nikvt;2023-07-06;lumayan;0;0;1;1;1;0;1;0;1;Palsu
Gelang Rantai Kupu-kupu Temperamen Gadis Niche Desain All-Match Gelang Pacar Kelas Atas-BELL;Variasi: Silver;2;wulansafitri779;2023-02-12;mudah patah cicinnya,pengirimnya lama gelangnya tidak semua sampai;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice-silver;2;x79_jqbz70;2023-06-12;anycur;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🦋Sliver-Kupu kupu;4;y7nx7no7hd;2023-07-17;bagus;0;0;0;1;1;0;1;0;1;Palsu
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;3;yatisumiati790;2023-10-05;kurang bagus;0;0;0;1;1;0;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤎silver;2;yuniatiyuniati282;2023-01-11;Yg DTG barangnya rijek masa cincin saya kebelah dua terus salah barang lagi;0;0;0;0;0;0;0;0;0;Asli
4 Pcs/Set Cincin Set Jari Telunjuk Cincin Cinta Rose Gold Cincin Set Untuk Wanita Aksesoris Perhiasan-BELL;Variasi: Rose-Gold;3;zaraafatim23;2023-06-21;Barang nya bagus tapi warna nya mudah hilang;0;0;0;0;0;0;1;0;1;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;2;zikriaziz501;2023-10-11;bagus aku kira jm ya hidup gk taunya fariyadi doang;0;0;1;0;0;0;1;0;0;Asli
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: BIRU,XXL;5;1lx3762441;2023-12-22;bagus;0;0;0;1;1;0;1;0;1;Palsu
BAJU SWEATSHIRT MARTIN-BAJU PRIA LENGAN PANJANG MODEL TERBARU-KAOS DISTRO KEREN;Variasi: GREY,M;1;2o6ucsjmdn;2023-04-19;Sesuai gambar;0;1;1;1;0;0;1;1;1;Palsu
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XL;4;4m8c64foq5;2023-10-25;Mantap;0;0;0;1;1;1;1;0;1;Palsu
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XXL;4;5u87wwx3p0;2023-11-12;Yang pasti semua sesuai dengan kebutuhan;0;0;0;0;0;0;1;0;0;Asli
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: HTIAM,L;3;69fhfagsu7;2023-11-17;biasa;0;0;0;1;1;1;1;0;1;Palsu
TZ-BAJU CYZH-BAJU PRIA LENGAN PENDEK-BAJU DISTRO KEREN TERLARIS-REAL PICT-BISA COD;Variasi: HITAM-COKSU,L;4;6wtur4a4i7;2023-12-19;bagus;0;0;0;1;1;0;1;0;1;Palsu
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: GREY,L;3;6xbn6lwdkm;2023-12-02;Agak tipis kurir juga gamau nganter ke rumah.;0;0;0;0;0;0;1;0;0;Asli
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: GREY,XL;4;7br4qp9vjv;2023-09-27;Alhamdulillah bagussss;0;0;0;1;1;0;1;0;1;Palsu
TAI_ZI-BAJU SWEATSHIRT WIZZ-BAJU DISTRO PRIA LENGAN PANJANG MODEL TERBARU;Variasi: HITAM,M;3;7v5h9176o_;2023-05-16;lumayane;0;0;1;1;1;0;1;0;1;Palsu
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,L;4;8j_qfaesxq;2023-05-01;Ukurannya terlalu besar seh Semoga awet;0;0;0;0;0;0;1;0;0;Asli
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,L;4;_ez72lh04i;2023-07-04;mantap lah;0;0;0;1;1;1;1;0;1;Palsu
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XL;3;abdulwafi335;2023-01-30;Terlalu tipis bahan nya;0;0;0;0;0;0;1;0;1;Asli
