Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Final
Cincin Huruf Jatuh Minyak Cinta Cinta Halus Berlapis Perak Perempuan Retro Elegan Cahaya Mewah Cincin Terbuka-BELL;Variasi: Silver;1;d*****t;2023-07-22;Beberapa pesanan tidak di kirim, toko saat di chat tidak merespon sama sekali, sudah di tunggu berhari hari tetap sama saja.;0;0;0;0;0;0;0;0;1;Asli
Fashion Zirkon Kalung Wanita Korea Liontin Emas Anti Karat Wanita Aksesoris Hadiah-BELL;Variasi: Gold;2;dafietube92;2023-10-04;stelah bbrpa hri hitam bau;0;0;0;0;0;0;1;0;0;Asli
Cincin Naga Pria Keren Emas Creative Retro Style Dragon Design Ring Holder For Gift-BELL;Variasi: Gold-B;1;dapitrion;2023-09-26;Sangat kecewa. Pesan kaya d gambar yang datang ko lain.;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Silver;4;decoponsel380;2023-10-20;Baragnya bags ukuran nya pun pas;0;0;0;0;0;0;1;0;1;Asli
Kalung Detak Jantung Wanita Niche Kepribadian Tren Elektrokardiogram Tulang Selangka Kalung Rantai-BELL;Variasi: Gold;4;dedemaram;2023-07-05;Suka banget barang nya sesuai gambar 👍👍👍;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: black-heart-single;3;dedemputii;2023-05-24;Ko kurang 1 kan pesen 4 dateng 3;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🧡Gold;3;dedesunarti504;2023-10-18;Kasih bintang 3 deh karena pesanan yg di kirim cuma satu 😫 d tambah ga ada konfirmasi sama sekali;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice;3;dedi_zakaria;2023-06-27;Warna cincin nya mudah luntur;0;0;0;0;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;defantrii;2023-05-11;bagus cuman kebesaran di jari aku;0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;4;delpian123;2023-07-25;"Cuma kekecilan..di karenakan tidak muat jari tengah ahirnya taro di jari kelingking,,ya lumayan buat rame""jari tangan 😂";0;0;0;0;0;0;0;0;0;Asli
3D Gradient Fantasy Butterfly/Bracket kupu-kupu transparan Phone Grip Korea Kartun Lucu Airbag Epoksi warna holder Universal Scalable Phone Stand Holder-BELL;Variasi: Black-Purple-Butterf;3;desiamel01;2023-11-25;Pilih kupu2 dikirim bear;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: ❤️‍🔥black;3;desipermata243;2023-07-02;Tapi kenapa luntur warnanya baru make 2 hari 😭;0;0;0;0;0;0;1;0;0;Asli
Tali Lanyard Manikmanik Fashion Rantai Telepon Universal Ins Cinta Hati Smiley Face Gaya Bohemia Untu-BELL;Variasi: SJL-001;3;devianggraeni951;2023-11-20;Mintanya yang SJL-001 kenapa yang dikirim SJL-016 gak sesuai harapan. Kalo tidak ada barang tolong dikonfirmasi lagi... yang amanah !;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;1;dewicintacinta608;2023-02-17;Kurang puas barang yg di krm kecewa banget;0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;1;dewiika066;2023-05-31;kalo mau jualan yang amanah dong kenapa sih ga sesuai sama iklannya kalo mau nipu jangan di Shopee. itu tempat belanja online terkenal loh Kecewa banget ternyata tertipu;0;0;0;0;0;0;0;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Biru;3;dewimaryam10;2023-11-16;Barangnya si sesuai tapi kecewa banget aku mesennya 2 tapi yang datang cuman satu😞padahal udah exited banget tapi cuman 1 yang datang;0;0;0;0;0;0;0;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Biru;4;dewiprihartini323;2023-11-25;Bagus;0;0;0;1;1;0;1;0;1;Palsu
1 PCS Acak Cover Pelindung Kabel Data / Charger Usb Bentuk Kartun Hewan Bahan Silikon-BELL;Variasi: Band Fastener Topeng;2;dgmpmpjk16;2023-10-25;Barang tidak sesuai;0;0;0;1;0;0;1;1;1;Palsu
Kabel Data / Charger Lightning Universal Fast Charging Panjang 1m 2m Untuk Iphone-BELL;Variasi: Band Fastener Topeng;2;dgmpmpjk16;2023-10-25;Pesen cincin yg datang tali kalung mana patah 🤦;0;0;0;0;0;0;1;1;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Silver;2;dgmpmpjk16;2023-10-25;Pesan cincin yg datang tali kalung mana putus 🤦;0;0;0;0;0;0;1;1;1;Palsu
Pengikat Kabel Karet Penggulung Cable Binder Klip Cable Cord Holder Penjepit Kabel Charger Hp Universal-BELL;Variasi: Mawar-merah;1;diana.dheangela;2023-11-06;Ga dikirim barangnya gada.;0;0;0;0;0;0;1;1;1;Palsu
Stand Holder Lipat Karakter Universal Desain Lucu Holder Folding Lipat Standing Phone Karakter Beruang bebek-BELL;Variasi: kuning;1;diana.dheangela;2023-11-06;Pesen yg kuning. Dikirim yg coklat;0;0;0;0;0;0;1;1;0;Asli
Cincin Berlian Anti Karat Korea Fashion Sederhana Gaya Aksesoris Wanita-BELL;Variasi: pengikat masker;1;difakhairana19;2023-09-18;Yg sampe cuma 2 doang;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice;4;dill.dilyxx;2023-10-12;baguss;0;0;0;1;1;0;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: ❤️‍🔥black;2;dindahandini895;2023-07-11;Baru nyoba langsung patah, soalnya cincin nya peot, trus pas mau dilurusin mlh patah;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Silver;2;dinisupriansandra;2023-02-25;bagus pokoknya mah;1;0;1;1;0;0;1;0;0;Asli
Anting Gaya Korea Kecil Baru Fashion Wanita Anting Retro Mutiara Stud Earrings -BELL;Variasi: Blue;1;dira_valent;2023-07-22;Beberapa pesanan tidak di kirim, toko saat di chat tidak merespon sama sekali, sudah di tunggu berhari hari tetap sama saja.;0;0;0;0;0;0;0;1;1;Asli
Biru Hijau Bercahaya Tahan Air Kartun Ruang Hewan Stiker Tato Festival Musik Stiker Wajah-BELL;Variasi: E;1;dira_valent;2023-07-22;Beberapa pesanan tidak di kirim, toko saat di chat tidak merespon sama sekali, sudah di tunggu berhari tetap sama saja;0;0;0;0;0;0;0;1;1;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Silver-Kupu-Kupu;3;ditaarista367;2023-07-14;bagus tapi sayangnya gelang nya kok seperti anting ya kecil...;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice;1;dwiarsakha15;2023-06-17;Ga sesuai yg di pesen Pesen warna gold datangnya silver....;0;0;0;0;0;0;0;0;1;Asli
1pcs Kancing Jeans Set Adjustable Kanan Dan Kiri Gesper Denim / Kancing pengecil Pinggang Kancing Yang Bisa Dilepas Bisa Mengurangi Lingkar kancing pengecil jeans;Variasi: 🎉Grey;3;dwirahmawawati15;2023-02-07;Kancingnya bengkok;0;0;0;0;0;0;1;1;0;Asli
Kacamata Photochromic Anti Radiasi Wanita Pria Komputer Kacamata Optik Anti Matahari Sinar Biru Silau-BELL;Variasi: A;3;dwirahmawawati15;2023-02-07;Kacanya blur;0;0;0;0;0;0;1;1;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Silver;3;dwirahmawawati15;2023-02-07;Sayang banget cincinnya kebesaran dan retak;0;0;0;0;0;0;1;1;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: Gold;3;e*****0;2023-07-12;Kurang puas tidak sesuai.pita y GK da sebelah😞;0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;1;e5p8o7wg4g;2023-10-16;pas diraba gada isinya Saya sangat kecewa pas sy raba sebelum dibuka gada isinya dan ternyata betul hny plastiknya saja isinya gada;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;e7xmxccczy;2023-06-14;Kegeudeannnnn;0;0;0;0;0;0;1;0;0;Asli
Cincin Jari Telunjuk Geometris Model Terbuka Untuk Wanita-BELL;Variasi: Silver;1;effan_03;2023-08-31;Saya pesan ini tapi tidak datang tidak ada;0;0;0;0;0;0;1;0;1;Asli
IPHONE Casing Ponsel Cermin Butiran Krim Casing Pelindung Transparan Cocok untuk iPhone 11 13 iPhone 7Plus XS-BELL;Variasi: Black-11;4;ekabuana03;2023-11-25;Baguss;0;0;0;1;1;0;1;1;1;Palsu
Case Pelindung Kabel Charger Motif Cherry Dan Girl Untuk IP18/20W-BELL;Variasi: Penyimpanan kabel da;4;ekabuana03;2023-11-25;Bagus cma awalnya bingung masukin dri mna sampe atasnya diotak atik smpe rusak wkwk gk ada video cara pakenya;0;0;0;0;0;0;0;1;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: White;1;eko.susetyoningsih;2023-04-27;maaf baru ngasih ulasan dan barangnya datangnya sdh hitam;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: Blue-grey;4;elianawidyaayu676;2023-10-01;Y brng bgs cmn kkecilan di telunjuk tp gpp mkch seller;0;0;0;0;0;0;1;0;0;Asli
Gelang Mutiara/Gelang Titanium Wanita/Gelang titanium lapis emas bola kristal berlian xuping Perhiasan perak-BELL;Variasi: 🤎_gold;3;emellll;2023-06-15;sejujurnya bagus cuman ya agak di bawah ekspektasi saya ya 😭;0;0;0;0;0;0;0;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;4;emikor;2023-10-13;antik lucu jg walaupun aksesoris;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Silver;2;erielottega;2023-02-07;seperti mainan hadiah;0;0;0;0;0;0;1;0;0;Asli
Tali Lanyard Manikmanik Fashion Rantai Telepon Universal Ins Cinta Hati Smiley Face Gaya Bohemia Untu-BELL;Variasi: SJL-015;4;erva.meygustina;2023-11-22;Padahl bagus tapi bopak pocel”;0;0;0;0;0;0;1;0;0;Asli
Lanyard love-heart/ Tali Gantungan Panjang untuk Travel Spray / Handphone / Kamera / Aksesori Rantai Dekorasi Tas Headset-BELL;Variasi: Beruang;4;estipalupi88;2023-11-15;Lanyard love tidak ada kak gmn;0;0;0;0;0;0;1;0;0;Asli
Kalung Rantai Dengan Liontin Kupu-Kupu Hollow Out Aksen Berlian Imitasi Untuk Wanita-BELL;Variasi: Silver-Bulan;4;euhxgpspkb;2023-07-06;bagus bangettt;0;0;0;1;1;0;1;0;1;Palsu
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: 🖤Black-3pcs🖤;4;f*****9;2023-07-04;Hahah jadi bocah fashion gw kwwk...seru bat jari gw akhirnya rame wkwk....seneng gw nih bsok2 langganan disini aja aksesoris wkwk...min saran gw tambahin dong variasinya heheh...tpi tetep murah dong wkwk;0;0;0;0;0;0;0;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Hijau;3;f7_vrqdoc3;2023-12-15;Sayang bunganya patah yg pengemasannya tolong di balikin lg;0;0;0;0;0;0;0;0;0;Asli
Cincin Desain Ular Adjustable Gaya Retro Punk Vintage Untuk Pria / Wanita Pesta / Hadiah-BELL;Variasi: black;1;fachmyibrahim;2023-05-16;barangnya bagus tapi syg bahannya jelek saya saranin jangan di beli kalo mau beli cincin ini emng iya cincin di fotonya bagus pas saya buka lingakarannya tidak sempurna dengan jari pas saya bengkokan ke atas malah patah;0;0;0;0;0;0;0;0;1;Asli
Owl Ring Cincin Burung Hantu Couple Cincin Korea Retro Vintage Gaya Untuk Pria Dan Wanita Aksesori Fashion-BELL;Variasi: 2-Burung hantu;4;farelkanay477;2023-10-02;Tapi ke besaran;0;0;0;0;0;0;1;0;1;Asli
Cincin Cosplay Anime Akatsuki Itachi Pain Orochimaru Zhu-Rings Cincin Untuk Pria / Wanita-BELL;Variasi: D;4;fatirfatir672;2023-08-08;sangat cocok;0;0;0;1;0;1;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Gold;2;fauziaadza71;2023-03-05;terpaksa kshnbintang 2 ,krn g sesuai deskripsi nya,  barang dtg beda sm yg di order;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: silver-7;1;fauziah_anggraini;2023-06-04;Gede bgt itumah cincinnya😭;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: silver-6;3;fifalor;2023-05-15;sedikit longgar untuk cincin nya tp gpp lah yaa;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🧡Gold;2;fijfrd_qmf;2023-10-09;Saya pesan 4 Yg 2 sesuai gambar Yg 2 beda Kapok deh pesan lg;0;0;0;0;0;0;1;0;0;Asli
Cincin Bentuk Hati Cincin Berlian Baja Titanium Emas Kristal Perhiasan Fashion Wanita Rings -BELL;Variasi: Gold-7;3;fitrirahmawati1809;2023-05-19;Mesennya bentuk hati Datengnya malah kaya gini;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Gold;3;fitriyana603;2023-04-14;kekecilan trus kasar bahanya dengeri kegiress kulit Namanya jga promo murah ya trimain aja makasih;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;fls33ifeoh;2023-06-17;Bagus sih tapi kebesaran di saya;0;0;0;0;0;0;1;0;1;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Hijau;1;g*****a;2023-11-11;Pesen hijau dkirim kuning mana patah lagiii...bener2 mengecewakannn... Next dbaca yg bener dan packing lbh hati2... Trimakasih;0;0;0;0;0;0;0;1;0;Asli
Tali Lanyard Manikmanik Fashion Rantai Telepon Universal Ins Cinta Hati Smiley Face Gaya Bohemia Untu-BELL;Variasi: Konektor HP;4;g*****a;2023-11-11;Belum dcoba...mudah2an gak bocor dan bs dpake... Terimakasih;0;1;1;1;1;0;0;1;0;Asli
Anting Giwang Model Bunga Gaya Retro Elegan Dengan Berlian Imitasi Untuk Wanita-BELL;Variasi: Gold;1;g*****l;2023-07-04;Seperti nya ini aksesoris untuk anak2, ukuran kecil sekali. 1 item cincin tidak ada dalam bungkusan. Proses dari dikemas ke pengiriman relatif cukup lama.;0;0;0;0;0;0;0;0;1;Asli
ANTI GORES HYDROGEL SAMSUNG Note 8 9+S22+Note-20+S10-Plus+10-Plus FE screen guard Screen-BELL;Variasi: HD-note-10-plus;4;geban;2023-12-27;Tdk sesuai dgn divideo dptnya, tdk ada alat yg dibwh buat ngepasin wkt nempelnya;0;0;0;0;0;0;0;0;0;Asli
Tatto Temporary Stiker Tato Mini Kecil Murah Ukuran 6x6cm S-BELL;Variasi: CC6406;1;gehengmalabar;2023-10-11;Barang ga sesua Ama pesanan;0;0;0;0;0;0;1;0;1;Asli
Fashion Accessories Cincin Model Desain Berbentuk V Bertatahkan Berlian-BELL;Variasi: V shape;3;ghaitshayy;2023-05-21;maaf tapi pesanan ku kurang satu dan ada satu cincin yg patah😭;0;0;0;0;0;0;0;0;0;Asli
Gelang Bentuk Hati Bahan Alloy Lapis Emas Untuk Wanita -BELL;Variasi: Silver;3;gnblsg5nv0;2023-06-20;Cepet bentol bentol make ini lama banget datengnya;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Gold;1;goraspol;2023-07-04;Seperti nya ini aksesoris untuk anak2, ukuran kecil sekali. 1 item cincin tidak ada dalam bungkusan. Proses dari dikemas ke pengiriman relatif cukup lama.;0;0;0;0;0;0;0;1;1;Asli
Gelang Bentuk Hati Bahan Alloy Lapis Emas Untuk Wanita -BELL;Variasi: Gold;1;goraspol;2023-07-04;Seperti nya ini aksesoris untuk anak2, ukuran kecil sekali. 1 item cincin tidak ada dalam bungkusan. Proses dari dikemas ke pengiriman relatif cukup lama.;0;0;0;0;0;0;0;1;1;Asli
Hairpin Tusuk Konde Hairpiece Hiasan Sanggul Rambut Aksesoris Pengantin Bridal Wedding-BELL;Variasi: D;2;goraspol;2023-07-04;Seperti nya ini aksesoris untuk anak2, ukuran kecil sekali. 1 item cincin tidak ada dalam bungkusan. Proses dari dikemas ke pengiriman relatif cukup lama.;0;0;0;0;0;0;0;1;1;Asli
Gantungan Casing Klip Konektor HP Universal Bening Bahan PVC Anti Hilang Tanpa Lubang-BELL;Variasi: Transparan;3;h*****4;2023-11-21;Dari 8, ada 1 yg putus bunganya dan 1 yang salah warna;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;4;h*****h;2023-07-26;Bagus next time bakal beli lagi wk good bagus gede ya suka;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Silver;2;h_22vyvss0;2023-03-30;Cincin nya belum juga sehari udah patah;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Rose Gold;3;hamida_ayu;2023-02-03;gk cocok di aku kecil bangett gk msk ke tangan ak;0;0;0;0;0;0;1;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Biru;4;hanameisyafratiwi;2023-12-22;Ada yg patah 1 ,parah sih gk pake bubble wrap .pdahal kan plastik gt gampang patah .mana beli 5 ,jd bner gemuk .hrsnya dibubble wrap;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤎silver;3;hasanjamboel;2023-04-10;"bentuk'a kya hadiah yg ada di chiki""";0;0;0;0;0;0;1;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;1;hennykurnengsi;2023-10-19;Kecewa.....;0;0;0;1;1;1;1;0;1;Palsu
✨READY✨Cincin Titanium Wanita Korea Anti Karat Dan Luntur Mewah Stainless Steel Aksen Berlian Imitasi Untuk Pria aksesoris Retro Fashion Murah Import;Variasi: 7;3;herdiyantoalamsyah;2023-01-29;Bagus sih,  tapi pesen 3 yg dikirim 2 😑;0;0;0;0;0;0;1;0;0;Asli
Gelang Mutiara/Gelang Titanium Wanita/Gelang titanium lapis emas bola kristal berlian xuping Perhiasan perak-BELL;Variasi: 💚Rose-gold-1;4;hilwaniwibowo;2023-07-21;bagus kelihatan seperti brang mehoong;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;1;hitoriii09;2023-07-06;Maaf ini g sesuai bgt, cetakan nya g rapih;0;0;0;0;0;0;1;0;0;Asli
Gelang  Serut Titanium Rantai Adjustable Bracelet Perhiasan Wanita-BELL;Variasi: Silver;1;hujjkmmnbhsj;2023-01-19;kurang kurang wkwk;0;0;0;1;1;1;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🤍nice-silver;1;husnulmustofa;2023-06-09;Pesen 2 yg dtg 1 doang. Untung murah.;0;0;0;0;0;0;1;0;0;Asli
Kalung Titanium Cinta Mutiara Double-Layer Kalung/Kartun Beruang Liontin Korea Punk Vintage Retro Gaya Aksesoris Wanita-BELL;Variasi: Cinta-balck🖤;3;huzaimahnur22;2023-04-19;bagus bangett,,,cuma tulisannya kan aku berharap 'i love you' ternyata datengnya 'good luck' but it's ok tetep bagus kok;1;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🖤Black-Heart;3;i*****3;2023-09-18;Ga sesuai ekspetasi hehe;0;0;0;1;0;1;1;0;1;Palsu
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 🧡Gold;4;i7dz4wjm7n;2023-10-08;bagus sesuai foto;0;0;0;1;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💕Silver;4;iethanuray01;2023-07-12;Maaf baru di buka,soalnya baru pulang kerja.. Cincìnnya bagus,ya lumayan buat isi2 jari..thanks shopee😅😁;0;0;0;0;0;0;0;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💜Gold;1;iisapriyanti0309;2023-02-02;Bli 2 di kirim 1 saya minta kembalikan uang saya... Kalo tidak kirim kan barang nya 1 lg.. Penjual tidak amanah;0;0;0;0;0;0;0;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Biru;4;iisnaffisah;2023-11-24;Ada yg pecah satu...😭😭 tali ga apa²... pemesanan selanjutnya packing mohon lebih aman yah kak...nanti aku mau beli lagi ,barang bagus....👍🏻;0;0;0;0;0;0;0;0;0;Asli
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: 🖤Black-3pcs🖤;2;ikimiaw;2023-06-04;Salah kirim produk;0;0;0;0;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💚Gold;1;iksandi12;2023-01-08;Seneng paket udh dateng pas di buka patah  jadi di buang nyesel banget walau harga 10k tetep aja sayang uang nya udh kualitas jelek;0;0;0;0;0;0;0;0;0;Asli
Bentuk Jam Tangan Unik Cincin Berlapis Perak Perhiasan Kreatif-BELL;Variasi: White-Gold;3;ina_rusminawati;2023-07-05;Kirain jam beneran kecewa lah;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Silver;3;intanfatmala807;2023-06-27;cincin nya kegedean;0;0;0;0;0;0;1;0;0;Asli
Gantungan hp korean chain pelindung Handphone Rantai manik Warna permen Kait shell ponsel bunga Telepon Lanyard transparan-BELL;Variasi: Hijau;3;iswantyreza;2023-11-17;Bili 2 kirim 1;0;0;0;0;0;0;1;0;1;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;italatiana662;2023-09-27;cicinnya cepat buram;0;0;0;0;0;0;1;0;0;Asli
Anting Kupu-kupu Rumbai Drop Earrings Retro French Temperamen Indah Flash Diamond Earrings-BELL;Variasi: Silver;3;ivonia65;2023-06-19;Beda kayak di gambar :'( gede jauh bgt;0;0;0;0;0;0;1;0;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;3;iyeetasya;2023-07-13;baguss cuman ada yg ptah pita nya;0;0;0;0;0;0;1;0;0;Asli
Dustproof Mechanical Keyboard Switch - BLUE  RED  BROWN & BLACK -BELL;Variasi: pengikat masker;2;j*****e;2023-10-29;Kaga ada barangnya/kaga nyampe di saya. Hanya barang utama doang yang sampe.;0;0;0;0;0;0;0;0;0;Asli
3/7pcs Set Cincin Model Terbuka Adjustable Desain Punk Vintage Retro Korea Gaya Cincin Set Untuk Pria Dan Wanita-BELL;Variasi: Punk-3pcs;1;jawa_sepatu;2023-03-23;gda paketnya wkwk;0;0;0;0;0;0;1;1;0;Asli
3Pcs/Set Cincin Set Model Angka Romawi Cincin Vintage Retro Korea Gaya Untuk Pria Dan Wanita-BELL;Variasi: Punk-3;1;jawa_sepatu;2023-03-23;maap gada di paket makasih ga amanah;0;0;0;0;0;0;1;1;0;Asli
Cincin Bahan Titanium Steel Desain Bunga Aster Gaya Korea / Simple Anti Karat Untuk Pria / Wanita-BELL;Variasi: 💙Gold;2;jayamakmur01._;2023-07-04;Cincinnya patah😶;0;0;0;0;0;0;1;0;1;Asli
